category,item,variety,date,unit,price
vegetable,lettuce,butterhead_indoor,23/06/2025,head,0.46
vegetable,lettuce,cos,23/06/2025,head,0.71
vegetable,lettuce,crisp_iceberg_type,23/06/2025,head,0.63
vegetable,lettuce,little_gem,23/06/2025,twin,0.69
vegetable,rocket,rocket,23/06/2025,kg,5.79
vegetable,mixed_babyleaf_salad,pillow_pack,23/06/2025,kg,5.77
vegetable,onion,bulb_brown,23/06/2025,kg,0.57
vegetable,onion,bulb_red,23/06/2025,kg,0.5
vegetable,onion,saladspring,23/06/2025,kg,0.46
vegetable,swede,swede,23/06/2025,kg,0.29
vegetable,turnip,turnip,23/06/2025,kg,1.54
vegetable,parsnips,all_varieties,23/06/2025,kg,1.36
vegetable,peas,shelling_all_varieties,23/06/2025,kg,3.06
vegetable,rhubarb,outdoor,23/06/2025,kg,2.51
vegetable,spinach_leaf,loose_bunches,23/06/2025,kg,2.55
vegetable,tomatoes,round,23/06/2025,kg,1.08
vegetable,tomatoes,vine,23/06/2025,kg,1.58
fruit,apples,bramleys_seedling,09/06/2025,kg,1.32
fruit,apples,braeburn,09/06/2025,kg,1.34
fruit,apples,gala,09/06/2025,kg,1.31
fruit,apples,other_early_season,09/06/2025,kg,1.37
fruit,apples,other_late_season,09/06/2025,kg,1
fruit,blackberries,blackberries,09/06/2025,kg,12.21
fruit,blueberries,blueberries,09/06/2025,kg,12.8
fruit,cherries,all,09/06/2025,kg,6.52
fruit,pears,conference,09/06/2025,kg,0.81
fruit,raspberries,raspberries,09/06/2025,kg,12.9
fruit,strawberries,strawberries,09/06/2025,kg,4.12
vegetable,asparagus,asparagus,09/06/2025,kg,11.39
vegetable,beans,broad,09/06/2025,kg,3.69
vegetable,beetroot,beetroot,09/06/2025,kg,0.75
vegetable,pak_choi,pak_choi,09/06/2025,kg,3.62
vegetable,curly_kale,curly_kale,09/06/2025,kg,4.41
vegetable,cabbage,red,09/06/2025,kg,1.1
vegetable,cabbage,savoy,09/06/2025,head,0.89
vegetable,spring_greens,prepacked,09/06/2025,kg,1.46
vegetable,cabbage,summer_autumn_pointed,09/06/2025,kg,0.83
vegetable,cabbage,white,09/06/2025,kg,1.06
vegetable,cabbage,round_green_other,09/06/2025,head,0.73
vegetable,calabrese,calabrese,09/06/2025,kg,2.04
vegetable,capsicum,green,09/06/2025,kg,2.05
vegetable,capsicum,red,09/06/2025,kg,1.45
vegetable,capsicum,elongated,09/06/2025,kg,1.66
vegetable,capsicum,yelloworange,09/06/2025,kg,1.53
vegetable,carrots,topped_washed,09/06/2025,kg,0.58
vegetable,cauliflower,all,09/06/2025,head,0.81
vegetable,celery,all_washed,09/06/2025,kg,1.5
vegetable,celeriac,celeriac,09/06/2025,kg,0.89
vegetable,chinese_leaf,chinese_leaf,09/06/2025,kg,1.36
vegetable,coriander,coriander,09/06/2025,kg,3.2
vegetable,cucumbers,cucumbers,09/06/2025,kg,0.83
vegetable,leeks,trimmed,09/06/2025,kg,1.67
vegetable,lettuce,butterhead_indoor,09/06/2025,head,0.47
vegetable,lettuce,cos,09/06/2025,head,0.81
vegetable,lettuce,crisp_iceberg_type,09/06/2025,head,0.62
vegetable,lettuce,little_gem,09/06/2025,twin,0.71
vegetable,rocket,rocket,09/06/2025,kg,5.92
vegetable,mixed_babyleaf_salad,pillow_pack,09/06/2025,kg,5.83
vegetable,onion,bulb_brown,09/06/2025,kg,0.5
vegetable,onion,bulb_red,09/06/2025,kg,0.5
vegetable,onion,saladspring,09/06/2025,kg,0.46
vegetable,swede,swede,09/06/2025,kg,0.3
vegetable,turnip,turnip,09/06/2025,kg,1.75
vegetable,parsnips,all_varieties,09/06/2025,kg,1.36
vegetable,peas,shelling_all_varieties,09/06/2025,kg,4.21
vegetable,rhubarb,forced,09/06/2025,kg,3.2
vegetable,rhubarb,outdoor,09/06/2025,kg,2.33
vegetable,spinach_leaf,loose_bunches,09/06/2025,kg,2.47
vegetable,tomatoes,round,09/06/2025,kg,0.91
vegetable,tomatoes,vine,09/06/2025,kg,1.8
fruit,apples,bramleys_seedling,26/05/2025,kg,1.32
fruit,apples,braeburn,26/05/2025,kg,1.38
fruit,apples,gala,26/05/2025,kg,1.25
fruit,apples,other_late_season,26/05/2025,kg,1
fruit,blackberries,blackberries,26/05/2025,kg,9.26
fruit,pears,conference,26/05/2025,kg,0.67
fruit,raspberries,raspberries,26/05/2025,kg,15.99
fruit,strawberries,strawberries,26/05/2025,kg,3.96
vegetable,asparagus,asparagus,26/05/2025,kg,10.08
vegetable,beetroot,beetroot,26/05/2025,kg,0.72
vegetable,pak_choi,pak_choi,26/05/2025,kg,3.82
vegetable,curly_kale,curly_kale,26/05/2025,kg,4.46
vegetable,cabbage,red,26/05/2025,kg,0.98
vegetable,cabbage,savoy,26/05/2025,head,0.8
vegetable,spring_greens,prepacked,26/05/2025,kg,1.48
vegetable,cabbage,summer_autumn_pointed,26/05/2025,kg,0.77
vegetable,cabbage,white,26/05/2025,kg,0.9
vegetable,cabbage,round_green_other,26/05/2025,head,0.76
vegetable,calabrese,calabrese,26/05/2025,kg,2.2
vegetable,capsicum,green,26/05/2025,kg,2.3
vegetable,capsicum,red,26/05/2025,kg,1.27
vegetable,capsicum,elongated,26/05/2025,kg,1.86
vegetable,carrots,topped_washed,26/05/2025,kg,0.55
vegetable,cauliflower,all,26/05/2025,head,0.67
vegetable,celeriac,celeriac,26/05/2025,kg,0.91
vegetable,chinese_leaf,chinese_leaf,26/05/2025,kg,1.3
vegetable,coriander,coriander,26/05/2025,kg,2.1
vegetable,cucumbers,cucumbers,26/05/2025,kg,0.78
vegetable,leeks,trimmed,26/05/2025,kg,1.41
vegetable,lettuce,butterhead_indoor,26/05/2025,head,0.46
vegetable,lettuce,cos,26/05/2025,head,0.85
vegetable,lettuce,crisp_iceberg_type,26/05/2025,head,0.61
vegetable,lettuce,little_gem,26/05/2025,twin,0.8
vegetable,rocket,rocket,26/05/2025,kg,5.72
vegetable,mixed_babyleaf_salad,pillow_pack,26/05/2025,kg,5.58
vegetable,onion,bulb_brown,26/05/2025,kg,0.63
vegetable,onion,bulb_red,26/05/2025,kg,0.64
vegetable,onion,saladspring,26/05/2025,kg,0.47
vegetable,swede,swede,26/05/2025,kg,0.29
vegetable,turnip,turnip,26/05/2025,kg,1.96
vegetable,parsnips,all_varieties,26/05/2025,kg,0.92
vegetable,rhubarb,forced,26/05/2025,kg,4.01
vegetable,rhubarb,outdoor,26/05/2025,kg,2.27
vegetable,spinach_leaf,loose_bunches,26/05/2025,kg,2.7
vegetable,tomatoes,round,26/05/2025,kg,0.8
vegetable,tomatoes,vine,26/05/2025,kg,2.63
fruit,apples,bramleys_seedling,12/05/2025,kg,1.39
fruit,apples,braeburn,12/05/2025,kg,1.36
fruit,apples,gala,12/05/2025,kg,1.16
fruit,apples,other_late_season,12/05/2025,kg,1.5
fruit,strawberries,strawberries,12/05/2025,kg,7.52
vegetable,asparagus,asparagus,12/05/2025,kg,7.77
vegetable,beetroot,beetroot,12/05/2025,kg,0.72
vegetable,pak_choi,pak_choi,12/05/2025,kg,3.7
vegetable,curly_kale,curly_kale,12/05/2025,kg,4.73
vegetable,cabbage,red,12/05/2025,kg,0.93
vegetable,cabbage,savoy,12/05/2025,head,0.83
vegetable,spring_greens,prepacked,12/05/2025,kg,1.86
vegetable,cabbage,summer_autumn_pointed,12/05/2025,kg,0.72
vegetable,cabbage,white,12/05/2025,kg,0.79
vegetable,cabbage,round_green_other,12/05/2025,head,0.52
vegetable,calabrese,calabrese,12/05/2025,kg,4.38
vegetable,capsicum,green,12/05/2025,kg,1
vegetable,capsicum,elongated,12/05/2025,kg,1.2
vegetable,carrots,topped_washed,12/05/2025,kg,0.52
vegetable,cauliflower,all,12/05/2025,head,0.82
vegetable,celeriac,celeriac,12/05/2025,kg,0.8
vegetable,cucumbers,cucumbers,12/05/2025,kg,1.06
vegetable,leeks,trimmed,12/05/2025,kg,1.52
vegetable,lettuce,butterhead_indoor,12/05/2025,head,0.48
vegetable,lettuce,cos,12/05/2025,head,0.99
vegetable,lettuce,crisp_iceberg_type,12/05/2025,head,0.69
vegetable,lettuce,little_gem,12/05/2025,twin,0.84
vegetable,rocket,rocket,12/05/2025,kg,6.93
vegetable,mixed_babyleaf_salad,pillow_pack,12/05/2025,kg,6.24
vegetable,onion,bulb_brown,12/05/2025,kg,0.61
vegetable,onion,bulb_red,12/05/2025,kg,0.7
vegetable,onion,saladspring,12/05/2025,kg,0.49
vegetable,swede,swede,12/05/2025,kg,0.28
vegetable,turnip,turnip,12/05/2025,kg,1.78
vegetable,parsnips,all_varieties,12/05/2025,kg,1.22
vegetable,rhubarb,forced,12/05/2025,kg,4.14
vegetable,rhubarb,outdoor,12/05/2025,kg,2.91
vegetable,spinach_leaf,loose_bunches,12/05/2025,kg,3.38
vegetable,tomatoes,round,12/05/2025,kg,1.01
vegetable,tomatoes,vine,12/05/2025,kg,1.89
fruit,apples,bramleys_seedling,28/04/2025,kg,1.44
fruit,apples,coxs_orange_group,28/04/2025,kg,1.36
fruit,apples,braeburn,28/04/2025,kg,1.36
fruit,apples,gala,28/04/2025,kg,1.28
fruit,apples,other_late_season,28/04/2025,kg,1.73
fruit,pears,conference,28/04/2025,kg,0.94
fruit,strawberries,strawberries,28/04/2025,kg,7.21
vegetable,asparagus,asparagus,28/04/2025,kg,10.14
vegetable,beetroot,beetroot,28/04/2025,kg,0.71
vegetable,pak_choi,pak_choi,28/04/2025,kg,3.75
vegetable,curly_kale,curly_kale,28/04/2025,kg,4.83
vegetable,cabbage,red,28/04/2025,kg,0.84
vegetable,cabbage,savoy,28/04/2025,head,0.78
vegetable,spring_greens,prepacked,28/04/2025,kg,2.06
vegetable,cabbage,summer_autumn_pointed,28/04/2025,kg,0.77
vegetable,cabbage,white,28/04/2025,kg,0.67
vegetable,cabbage,round_green_other,28/04/2025,head,0.62
vegetable,capsicum,green,28/04/2025,kg,1.6
vegetable,capsicum,elongated,28/04/2025,kg,2
vegetable,carrots,topped_washed,28/04/2025,kg,0.52
vegetable,cauliflower,all,28/04/2025,head,0.82
vegetable,celeriac,celeriac,28/04/2025,kg,0.79
vegetable,cucumbers,cucumbers,28/04/2025,kg,0.88
vegetable,leeks,trimmed,28/04/2025,kg,1.55
vegetable,lettuce,butterhead_indoor,28/04/2025,head,0.49
vegetable,lettuce,little_gem,28/04/2025,twin,0.9
vegetable,rocket,rocket,28/04/2025,kg,6.5
vegetable,onion,bulb_brown,28/04/2025,kg,0.56
vegetable,onion,bulb_red,28/04/2025,kg,0.65
vegetable,swede,swede,28/04/2025,kg,0.28
vegetable,turnip,turnip,28/04/2025,kg,1.78
vegetable,parsnips,all_varieties,28/04/2025,kg,1.02
vegetable,rhubarb,forced,28/04/2025,kg,4.19
vegetable,rhubarb,outdoor,28/04/2025,kg,3.14
vegetable,spinach_leaf,loose_bunches,28/04/2025,kg,3.38
vegetable,tomatoes,round,28/04/2025,kg,1.4
vegetable,tomatoes,vine,28/04/2025,kg,2.19
fruit,apples,bramleys_seedling,14/04/2025,kg,1.47
fruit,apples,coxs_orange_group,14/04/2025,kg,1.45
fruit,apples,braeburn,14/04/2025,kg,1.38
fruit,apples,gala,14/04/2025,kg,1.28
fruit,apples,other_late_season,14/04/2025,kg,1.84
fruit,pears,conference,14/04/2025,kg,0.94
fruit,strawberries,strawberries,14/04/2025,kg,10.5
vegetable,asparagus,asparagus,14/04/2025,kg,16.43
vegetable,beetroot,beetroot,14/04/2025,kg,0.7
vegetable,brussels_sprouts,brussels_sprouts,14/04/2025,kg,1.18
vegetable,pak_choi,pak_choi,14/04/2025,kg,3.57
vegetable,curly_kale,curly_kale,14/04/2025,kg,4.55
vegetable,cabbage,red,14/04/2025,kg,0.82
vegetable,cabbage,savoy,14/04/2025,head,0.74
vegetable,spring_greens,prepacked,14/04/2025,kg,2.04
vegetable,cabbage,summer_autumn_pointed,14/04/2025,kg,0.77
vegetable,cabbage,white,14/04/2025,kg,0.61
vegetable,cabbage,round_green_other,14/04/2025,head,0.65
vegetable,capsicum,green,14/04/2025,kg,1.55
vegetable,capsicum,red,14/04/2025,kg,3.3
vegetable,carrots,topped_washed,14/04/2025,kg,0.47
vegetable,cauliflower,all,14/04/2025,head,0.86
vegetable,celeriac,celeriac,14/04/2025,kg,0.84
vegetable,cucumbers,cucumbers,14/04/2025,kg,0.91
vegetable,leeks,trimmed,14/04/2025,kg,1.54
vegetable,lettuce,butterhead_indoor,14/04/2025,head,0.5
vegetable,lettuce,little_gem,14/04/2025,twin,0.87
vegetable,mixed_babyleaf_salad,pillow_pack,14/04/2025,kg,7.2
vegetable,onion,bulb_brown,14/04/2025,kg,0.53
vegetable,onion,bulb_red,14/04/2025,kg,0.69
vegetable,swede,swede,14/04/2025,kg,0.27
vegetable,turnip,turnip,14/04/2025,kg,1.7
vegetable,parsnips,all_varieties,14/04/2025,kg,1.01
vegetable,rhubarb,forced,14/04/2025,kg,5.22
vegetable,rhubarb,outdoor,14/04/2025,kg,3.38
vegetable,spinach_leaf,loose_bunches,14/04/2025,kg,3.38
vegetable,tomatoes,round,14/04/2025,kg,1.62
vegetable,tomatoes,vine,14/04/2025,kg,2.69
fruit,apples,bramleys_seedling,31/03/2025,kg,1.4
fruit,apples,coxs_orange_group,31/03/2025,kg,1.3
fruit,apples,egremont_russet,31/03/2025,kg,0.7
fruit,apples,braeburn,31/03/2025,kg,1.22
fruit,apples,gala,31/03/2025,kg,1.32
fruit,apples,other_late_season,31/03/2025,kg,1.94
vegetable,asparagus,asparagus,31/03/2025,kg,20.14
vegetable,beetroot,beetroot,31/03/2025,kg,0.72
vegetable,brussels_sprouts,brussels_sprouts,31/03/2025,kg,1.15
vegetable,pak_choi,pak_choi,31/03/2025,kg,3.69
vegetable,curly_kale,curly_kale,31/03/2025,kg,4.45
vegetable,cabbage,red,31/03/2025,kg,0.74
vegetable,cabbage,savoy,31/03/2025,head,0.7
vegetable,spring_greens,prepacked,31/03/2025,kg,1.88
vegetable,cabbage,white,31/03/2025,kg,0.58
vegetable,cabbage,round_green_other,31/03/2025,head,0.63
vegetable,calabrese,calabrese,31/03/2025,kg,2.2
vegetable,carrots,topped_washed,31/03/2025,kg,0.45
vegetable,cauliflower,all,31/03/2025,head,1.03
vegetable,celeriac,celeriac,31/03/2025,kg,0.87
vegetable,cucumbers,cucumbers,31/03/2025,kg,1.03
vegetable,leeks,trimmed,31/03/2025,kg,1.59
vegetable,lettuce,butterhead_indoor,31/03/2025,head,0.47
vegetable,lettuce,little_gem,31/03/2025,twin,0.85
vegetable,onion,bulb_brown,31/03/2025,kg,0.51
vegetable,onion,bulb_red,31/03/2025,kg,0.69
vegetable,swede,swede,31/03/2025,kg,0.29
vegetable,turnip,turnip,31/03/2025,kg,1.7
vegetable,parsnips,all_varieties,31/03/2025,kg,1.04
vegetable,rhubarb,forced,31/03/2025,kg,6.91
vegetable,rhubarb,outdoor,31/03/2025,kg,3.93
cut_flowers,tulips,tulips,31/03/2025,stem,0.38
fruit,apples,bramleys_seedling,17/03/2025,kg,1.35
fruit,apples,coxs_orange_group,17/03/2025,kg,1.26
fruit,apples,braeburn,17/03/2025,kg,1.17
fruit,apples,gala,17/03/2025,kg,1.24
fruit,apples,other_mid_season,17/03/2025,kg,1.37
fruit,apples,other_late_season,17/03/2025,kg,1.67
fruit,pears,conference,17/03/2025,kg,1.25
vegetable,asparagus,asparagus,17/03/2025,kg,18.58
vegetable,beetroot,beetroot,17/03/2025,kg,0.65
vegetable,brussels_sprouts,brussels_sprouts,17/03/2025,kg,1.14
vegetable,pak_choi,pak_choi,17/03/2025,kg,3.52
vegetable,curly_kale,curly_kale,17/03/2025,kg,4.01
vegetable,cabbage,red,17/03/2025,kg,0.63
vegetable,cabbage,savoy,17/03/2025,head,0.67
vegetable,spring_greens,prepacked,17/03/2025,kg,1.96
vegetable,cabbage,white,17/03/2025,kg,0.54
vegetable,cabbage,round_green_other,17/03/2025,head,0.62
vegetable,carrots,topped_washed,17/03/2025,kg,0.45
vegetable,cauliflower,all,17/03/2025,head,0.8
vegetable,celeriac,celeriac,17/03/2025,kg,0.81
vegetable,cucumbers,cucumbers,17/03/2025,kg,1.11
vegetable,leeks,trimmed,17/03/2025,kg,1.58
vegetable,lettuce,butterhead_indoor,17/03/2025,head,0.48
vegetable,lettuce,little_gem,17/03/2025,twin,0.96
vegetable,onion,bulb_brown,17/03/2025,kg,0.45
vegetable,onion,bulb_red,17/03/2025,kg,0.69
vegetable,swede,swede,17/03/2025,kg,0.27
vegetable,turnip,turnip,17/03/2025,kg,1.43
vegetable,parsnips,all_varieties,17/03/2025,kg,1.02
vegetable,rhubarb,forced,17/03/2025,kg,6.83
vegetable,rhubarb,outdoor,17/03/2025,kg,3.4
cut_flowers,tulips,tulips,17/03/2025,stem,0.37
fruit,apples,bramleys_seedling,03/03/2025,kg,1.38
fruit,apples,coxs_orange_group,03/03/2025,kg,1.32
fruit,apples,egremont_russet,03/03/2025,kg,1.2
fruit,apples,braeburn,03/03/2025,kg,1.19
fruit,apples,gala,03/03/2025,kg,1.24
fruit,apples,other_mid_season,03/03/2025,kg,1.1
fruit,apples,other_late_season,03/03/2025,kg,2.08
fruit,pears,conference,03/03/2025,kg,1.27
vegetable,asparagus,asparagus,03/03/2025,kg,19.37
vegetable,beetroot,beetroot,03/03/2025,kg,0.66
vegetable,brussels_sprouts,brussels_sprouts,03/03/2025,kg,1.16
vegetable,pak_choi,pak_choi,03/03/2025,kg,3.58
vegetable,curly_kale,curly_kale,03/03/2025,kg,4.51
vegetable,cabbage,red,03/03/2025,kg,0.6
vegetable,cabbage,savoy,03/03/2025,head,0.71
vegetable,spring_greens,prepacked,03/03/2025,kg,1.8
vegetable,cabbage,white,03/03/2025,kg,0.51
vegetable,cabbage,round_green_other,03/03/2025,head,0.66
vegetable,carrots,topped_washed,03/03/2025,kg,0.43
vegetable,cauliflower,all,03/03/2025,head,0.85
vegetable,celeriac,celeriac,03/03/2025,kg,0.79
vegetable,leeks,trimmed,03/03/2025,kg,1.48
vegetable,lettuce,butterhead_indoor,03/03/2025,head,0.55
vegetable,lettuce,little_gem,03/03/2025,twin,0.9
vegetable,onion,bulb_brown,03/03/2025,kg,0.48
vegetable,onion,bulb_red,03/03/2025,kg,0.66
vegetable,swede,swede,03/03/2025,kg,0.29
vegetable,turnip,turnip,03/03/2025,kg,1.7
vegetable,parsnips,all_varieties,03/03/2025,kg,1.02
vegetable,rhubarb,forced,03/03/2025,kg,7.24
cut_flowers,tulips,tulips,03/03/2025,stem,0.37
fruit,apples,bramleys_seedling,17/02/2025,kg,1.34
fruit,apples,coxs_orange_group,17/02/2025,kg,1.3
fruit,apples,egremont_russet,17/02/2025,kg,1.36
fruit,apples,braeburn,17/02/2025,kg,1.23
fruit,apples,gala,17/02/2025,kg,1.23
fruit,apples,other_late_season,17/02/2025,kg,1.21
fruit,pears,conference,17/02/2025,kg,1.36
vegetable,beetroot,beetroot,17/02/2025,kg,0.7
vegetable,brussels_sprouts,brussels_sprouts,17/02/2025,kg,1.17
vegetable,pak_choi,pak_choi,17/02/2025,kg,3.62
vegetable,curly_kale,curly_kale,17/02/2025,kg,4.44
vegetable,cabbage,red,17/02/2025,kg,0.59
vegetable,cabbage,savoy,17/02/2025,head,0.66
vegetable,spring_greens,prepacked,17/02/2025,kg,1.95
vegetable,cabbage,white,17/02/2025,kg,0.51
vegetable,cabbage,round_green_other,17/02/2025,head,0.67
vegetable,carrots,topped_washed,17/02/2025,kg,0.49
vegetable,cauliflower,all,17/02/2025,head,1.09
vegetable,celeriac,celeriac,17/02/2025,kg,0.83
vegetable,cucumbers,cucumbers,17/02/2025,kg,1.29
vegetable,leeks,trimmed,17/02/2025,kg,1.49
vegetable,lettuce,butterhead_indoor,17/02/2025,head,0.52
vegetable,lettuce,little_gem,17/02/2025,twin,0.86
vegetable,onion,bulb_brown,17/02/2025,kg,0.57
vegetable,onion,bulb_red,17/02/2025,kg,0.7
vegetable,swede,swede,17/02/2025,kg,0.31
vegetable,turnip,turnip,17/02/2025,kg,1.43
vegetable,parsnips,all_varieties,17/02/2025,kg,1.01
vegetable,rhubarb,forced,17/02/2025,kg,6.48
cut_flowers,tulips,tulips,17/02/2025,stem,0.48
fruit,apples,bramleys_seedling,03/02/2025,kg,1.36
fruit,apples,coxs_orange_group,03/02/2025,kg,1.36
fruit,apples,egremont_russet,03/02/2025,kg,1.38
fruit,apples,braeburn,03/02/2025,kg,1.19
fruit,apples,gala,03/02/2025,kg,1.24
fruit,apples,other_late_season,03/02/2025,kg,1.82
fruit,pears,conference,03/02/2025,kg,1.31
vegetable,beetroot,beetroot,03/02/2025,kg,0.69
vegetable,brussels_sprouts,brussels_sprouts,03/02/2025,kg,1.18
vegetable,pak_choi,pak_choi,03/02/2025,kg,3.62
vegetable,curly_kale,curly_kale,03/02/2025,kg,4.47
vegetable,cabbage,red,03/02/2025,kg,0.57
vegetable,cabbage,savoy,03/02/2025,head,0.67
vegetable,spring_greens,prepacked,03/02/2025,kg,1.76
vegetable,cabbage,white,03/02/2025,kg,0.5
vegetable,cabbage,round_green_other,03/02/2025,head,0.69
vegetable,carrots,topped_washed,03/02/2025,kg,0.44
vegetable,cauliflower,all,03/02/2025,head,1.56
vegetable,celeriac,celeriac,03/02/2025,kg,0.86
vegetable,chinese_leaf,chinese_leaf,03/02/2025,kg,1.19
vegetable,cucumbers,cucumbers,03/02/2025,kg,1.23
vegetable,leeks,trimmed,03/02/2025,kg,1.58
vegetable,lettuce,butterhead_indoor,03/02/2025,head,0.55
vegetable,lettuce,little_gem,03/02/2025,twin,0.88
vegetable,onion,bulb_brown,03/02/2025,kg,0.49
vegetable,onion,bulb_red,03/02/2025,kg,0.72
vegetable,swede,swede,03/02/2025,kg,0.32
vegetable,turnip,turnip,03/02/2025,kg,1.6
vegetable,parsnips,all_varieties,03/02/2025,kg,1.05
vegetable,rhubarb,forced,03/02/2025,kg,6.48
cut_flowers,tulips,tulips,03/02/2025,stem,0.43
fruit,apples,bramleys_seedling,20/01/2025,kg,1.35
fruit,apples,coxs_orange_group,20/01/2025,kg,1.27
fruit,apples,egremont_russet,20/01/2025,kg,1.44
fruit,apples,braeburn,20/01/2025,kg,1.19
fruit,apples,gala,20/01/2025,kg,1.16
fruit,pears,conference,20/01/2025,kg,1.3
vegetable,beetroot,beetroot,20/01/2025,kg,0.68
vegetable,brussels_sprouts,brussels_sprouts,20/01/2025,kg,1.13
vegetable,pak_choi,pak_choi,20/01/2025,kg,3.64
vegetable,curly_kale,curly_kale,20/01/2025,kg,4.41
vegetable,cabbage,red,20/01/2025,kg,0.54
vegetable,cabbage,savoy,20/01/2025,head,0.67
vegetable,spring_greens,prepacked,20/01/2025,kg,1.86
vegetable,cabbage,white,20/01/2025,kg,0.5
vegetable,cabbage,round_green_other,20/01/2025,head,0.65
vegetable,carrots,topped_washed,20/01/2025,kg,0.45
vegetable,cauliflower,all,20/01/2025,head,1.34
vegetable,celeriac,celeriac,20/01/2025,kg,0.88
vegetable,chinese_leaf,chinese_leaf,20/01/2025,kg,1.19
vegetable,cucumbers,cucumbers,20/01/2025,kg,1.47
vegetable,leeks,trimmed,20/01/2025,kg,1.57
vegetable,lettuce,butterhead_indoor,20/01/2025,head,0.54
vegetable,lettuce,little_gem,20/01/2025,twin,0.9
vegetable,onion,bulb_brown,20/01/2025,kg,0.48
vegetable,onion,bulb_red,20/01/2025,kg,0.71
vegetable,swede,swede,20/01/2025,kg,0.32
vegetable,turnip,turnip,20/01/2025,kg,1.55
vegetable,parsnips,all_varieties,20/01/2025,kg,1.11
vegetable,rhubarb,forced,20/01/2025,kg,6.44
cut_flowers,tulips,tulips,20/01/2025,stem,0.43
fruit,apples,bramleys_seedling,20/12/2024,kg,1.29
fruit,apples,coxs_orange_group,20/12/2024,kg,1.21
fruit,apples,egremont_russet,20/12/2024,kg,1.45
fruit,apples,braeburn,20/12/2024,kg,1.2
fruit,apples,gala,20/12/2024,kg,1.2
fruit,apples,other_late_season,20/12/2024,kg,1.25
fruit,pears,conference,20/12/2024,kg,1.14
fruit,pears,doyenne_du_comice,20/12/2024,kg,0.85
vegetable,beetroot,beetroot,20/12/2024,kg,0.68
vegetable,brussels_sprouts,brussels_sprouts,20/12/2024,kg,1.13
vegetable,pak_choi,pak_choi,20/12/2024,kg,3.38
vegetable,curly_kale,curly_kale,20/12/2024,kg,4.27
vegetable,cabbage,red,20/12/2024,kg,0.57
vegetable,cabbage,savoy,20/12/2024,head,0.66
vegetable,spring_greens,prepacked,20/12/2024,kg,1.49
vegetable,cabbage,white,20/12/2024,kg,0.51
vegetable,cabbage,round_green_other,20/12/2024,head,0.64
vegetable,carrots,topped_washed,20/12/2024,kg,0.47
vegetable,cauliflower,all,20/12/2024,head,1.18
vegetable,celeriac,celeriac,20/12/2024,kg,0.86
vegetable,chinese_leaf,chinese_leaf,20/12/2024,kg,1.26
vegetable,cucumbers,cucumbers,20/12/2024,kg,1.17
vegetable,leeks,trimmed,20/12/2024,kg,1.55
vegetable,lettuce,butterhead_indoor,20/12/2024,head,0.52
vegetable,lettuce,little_gem,20/12/2024,twin,0.86
vegetable,onion,bulb_brown,20/12/2024,kg,0.52
vegetable,onion,bulb_red,20/12/2024,kg,0.66
vegetable,swede,swede,20/12/2024,kg,0.32
vegetable,turnip,turnip,20/12/2024,kg,1.37
vegetable,parsnips,all_varieties,20/12/2024,kg,1.18
vegetable,tomatoes,vine,20/12/2024,kg,1.01
cut_flowers,tulips,tulips,20/12/2024,stem,0.41
fruit,apples,bramleys_seedling,13/12/2024,kg,1.29
fruit,apples,coxs_orange_group,13/12/2024,kg,1.19
fruit,apples,egremont_russet,13/12/2024,kg,1.35
fruit,apples,braeburn,13/12/2024,kg,1.15
fruit,apples,gala,13/12/2024,kg,1.17
